purchaseID|customerID|orderPrice|purchaseDate
1735|1075|148.76|19/04/2019
1736|69|33.45|16/09/2019
1737|18|30.36|31/05/2018
1738|94|70.34|06/01/2019
1739|68|85.01|07/06/2019
1740|1333|22.99|01/03/2018
1741|2182|161.53|12/11/2019
1742|1085|39.88|10/07/2018
1743|357|127.98|03/07/2018
1744|1671|104.35|25/04/2019
1745|152|185.98|17/08/2018
1746|796|189.20|10/04/2019
1747|457|107.24|10/08/2019
1748|1365|91.63|21/12/2017
1749|262|30.74|24/02/2018
1750|72|159.61|23/03/2019
1751|2563|123.87|21/05/2019
1752|1049|188.93|12/03/2019
1753|571|173.84|12/06/2018
1754|1256|168.65|05/04/2018
1755|78|35.00|17/03/2018
1756|544|51.52|20/11/2019
1757|1853|37.99|21/12/2018
1758|2497|57.69|06/08/2019
1759|471|47.74|06/07/2019
1760|2742|156.19|21/12/2018
1761|1953|81.03|02/11/2018
1762|1475|195.42|26/02/2019
1763|2699|77.69|20/07/2019
1764|2183|189.34|07/02/2019
1765|2080|65.35|03/05/2018
1766|54|48.71|26/09/2018
1767|309|130.57|22/07/2019
1768|1508|68.17|17/08/2019
1769|1247|161.19|27/11/2017
1770|2624|102.34|23/08/2018
1771|2144|24.13|18/11/2019
1772|522|199.42|02/07/2018
1773|527|97.32|21/07/2019
1774|668|199.75|01/03/2018
1775|256|75.42|14/05/2019
1776|2040|66.62|13/03/2019
1777|221|110.87|07/05/2018
1778|117|155.68|02/11/2019
1779|2612|85.37|01/04/2019
1780|299|96.52|25/06/2019
1781|943|196.85|27/03/2018
1782|2213|129.26|28/01/2019
1783|1237|118.28|23/01/2019
1784|2636|63.35|04/07/2019
1785|623|102.89|09/01/2019
1786|1274|23.80|18/05/2019
1787|1850|102.98|09/08/2018
1788|1275|104.78|13/02/2018
1789|283|189.14|12/02/2018
1790|398|149.03|18/03/2018
1791|755|159.30|11/04/2019
1792|326|124.86|12/09/2019
1793|1794|184.83|12/04/2018
1794|801|81.77|21/10/2019
1795|2143|104.57|23/05/2019
1796|1466|21.93|16/08/2019
1797|2496|65.36|03/02/2018
1798|1880|189.32|10/08/2018
1799|1202|110.98|26/01/2018
1800|2686|122.97|26/12/2018
1801|2292|158.67|17/10/2018
1802|2736|80.72|09/05/2019
1803|1758|44.72|12/12/2017
1804|519|69.05|06/06/2019
1805|422|88.30|26/09/2019
1806|691|187.64|12/03/2019
1807|2964|13.47|30/04/2019
1808|2141|199.74|11/01/2019
1809|2921|157.32|14/07/2019
1810|1013|110.86|04/03/2019
1811|2186|185.59|25/11/2017
1812|393|47.06|23/02/2018
1813|2942|156.52|03/05/2018
1814|820|118.47|30/06/2019
1815|2335|11.04|09/06/2018
1816|2543|25.93|18/03/2018
1817|231|71.77|07/08/2018
1818|1596|79.84|04/09/2019
1819|2525|59.43|31/05/2018
1820|2266|150.07|07/03/2018
1821|2198|34.43|25/08/2018
1822|2079|63.08|22/11/2017
1823|2622|110.03|23/01/2018
1824|1060|8.86|20/02/2018
1825|572|178.72|02/05/2019
1826|1312|146.81|02/06/2018
1827|2970|147.17|26/09/2018
1828|872|43.16|16/05/2018
1829|1786|26.25|08/09/2019
1830|2156|122.75|04/05/2018
1831|2198|169.40|20/12/2018
1832|2883|100.21|01/05/2019
1833|444|87.31|07/02/2019
1834|899|167.67|21/11/2018
1835|597|42.06|20/11/2017
1836|1176|140.01|26/08/2019
1837|1592|62.91|25/02/2019
1838|14|86.87|03/01/2018
1839|2310|83.90|17/06/2018
1840|614|15.67|09/03/2018
1841|1074|126.80|30/08/2019
1842|1705|101.86|17/09/2018
1843|2342|158.24|23/05/2018
1844|940|177.43|24/06/2019
1845|2930|89.88|09/11/2019
1846|591|156.47|10/08/2018
1847|1056|35.39|10/11/2019
1848|1026|191.31|28/05/2019
1849|2279|164.35|08/01/2019
1850|1155|24.38|15/06/2019
1851|2271|81.38|28/08/2019
1852|2068|191.77|02/08/2018
1853|1055|3.41|02/07/2019
1854|776|135.98|22/04/2018
1855|868|29.51|08/09/2019
1856|1434|35.32|25/02/2018
1857|236|34.67|13/09/2019
1858|136|143.72|27/05/2019
1859|1674|177.63|06/08/2019
1860|1342|85.02|01/07/2019
1861|2329|65.66|21/07/2018
1862|983|106.97|17/11/2019
1863|1873|19.73|27/08/2018
1864|449|85.31|26/12/2018
1865|863|24.73|04/12/2018
1866|118|33.96|11/01/2018
1867|1133|118.85|19/08/2018
1868|1256|198.99|08/06/2018
1869|2589|44.60|20/03/2018
1870|2457|109.98|08/10/2018
1871|485|93.90|23/05/2019
1872|949|121.05|26/10/2018
1873|1069|159.96|05/12/2018
1874|1205|23.53|01/02/2019
1875|1878|47.15|24/08/2019
1876|77|185.07|15/08/2018
1877|1894|63.92|27/08/2018
1878|2760|87.34|23/10/2019
1879|2874|59.26|05/01/2019
1880|1636|100.60|25/01/2019
1881|55|124.34|03/08/2019
1882|2757|153.43|16/05/2018
1883|1292|17.59|25/10/2019
1884|1917|79.52|03/05/2019
1885|2085|72.29|30/09/2019
1886|2131|181.10|26/12/2017
1887|98|15.30|17/12/2018
1888|1939|86.32|01/12/2017
1889|832|100.07|22/09/2018
1890|627|28.01|25/01/2018
1891|840|131.23|23/07/2018
1892|1762|70.99|16/04/2019
1893|545|120.99|22/05/2018
1894|1558|83.65|15/04/2019
1895|2220|153.35|12/12/2018
1896|2284|71.69|04/03/2019
1897|1027|32.53|13/12/2018
1898|2322|96.17|21/12/2018
1899|213|79.64|17/05/2019
1900|644|73.01|23/03/2019
1901|2560|8.77|29/12/2017
1902|1652|69.49|27/01/2018
1903|2628|184.50|02/04/2019
1904|2475|98.20|15/06/2019
1905|2059|56.10|28/06/2019
1906|1187|166.56|15/02/2018
1907|664|9.33|10/05/2018
1908|205|120.72|25/11/2018
1909|2579|70.90|25/12/2017
1910|1552|74.97|02/06/2019
1911|2504|64.56|20/07/2019
1912|1933|27.57|16/03/2018
1913|1517|99.25|13/04/2018
1914|2634|73.04|07/04/2019
1915|42|44.98|27/08/2019
1916|2892|113.27|17/12/2018
1917|83|25.12|11/04/2019
1918|2615|9.96|07/03/2019
1919|2193|156.03|17/03/2018
1920|571|45.02|23/05/2019
1921|151|25.14|11/03/2019
1922|253|122.97|13/05/2018
1923|2788|59.00|25/05/2019
1924|113|187.03|19/03/2019
1925|904|161.96|26/05/2019
1926|2201|76.45|26/01/2018
1927|2797|68.54|27/10/2018
1928|2889|82.56|12/11/2018
1929|2812|26.40|12/02/2019
1930|2932|20.39|03/06/2018
1931|2498|21.66|24/03/2019
1932|353|105.22|08/04/2019
1933|546|110.04|11/02/2019
1934|1663|162.11|03/12/2017
1935|2886|45.36|20/03/2018
1936|2812|70.23|02/11/2018
1937|1798|16.53|15/05/2018
1938|2359|141.36|22/11/2018
1939|1041|100.41|01/09/2018
1940|91|74.34|29/05/2018
1941|1736|98.78|19/01/2019
1942|1918|130.61|11/10/2018
1943|2431|42.60|25/11/2017
1944|1917|13.45|14/02/2018
1945|2623|164.66|08/11/2019
1946|1562|110.08|04/06/2019
1947|1856|170.72|12/02/2019
1948|615|177.46|05/03/2019
1949|1759|7.98|13/02/2018
1950|510|192.45|05/07/2019
1951|852|101.29|28/03/2018
1952|1954|128.89|24/10/2018
1953|583|111.96|18/11/2018
1954|1470|29.61|16/02/2019
1955|2726|150.58|04/04/2019
1956|351|7.93|09/02/2018
1957|1531|175.89|05/04/2018
1958|198|128.41|15/05/2019
1959|1773|93.37|27/03/2019
1960|1379|112.27|28/04/2018
1961|30|16.85|09/11/2019
1962|2513|143.81|09/09/2019
1963|470|108.80|05/04/2019
1964|620|46.18|12/12/2018
1965|1549|137.65|14/11/2019
1966|929|3.63|04/06/2019
1967|452|159.69|25/04/2018
1968|2589|129.90|05/07/2019
1969|1763|159.57|29/11/2018
1970|2499|109.70|26/07/2018
1971|1101|114.07|13/04/2019
1972|208|132.52|20/01/2019
1973|253|121.87|08/03/2019
1974|2682|61.73|11/09/2019
1975|1087|31.41|01/09/2019
1976|1996|149.53|28/10/2018
1977|1245|165.77|10/03/2018
1978|1948|35.93|28/08/2019
1979|1083|46.58|27/04/2019
1980|1037|101.59|05/02/2018
1981|1095|101.21|13/12/2017
1982|1501|92.64|03/02/2019
1983|2220|106.31|16/07/2019
1984|748|14.13|05/02/2019
1985|1031|159.01|22/04/2019
1986|251|20.26|08/03/2019
1987|2368|149.04|25/03/2019
1988|1040|100.34|12/03/2018
1989|1324|120.22|21/01/2018
1990|1164|182.05|08/10/2019
1991|682|152.95|12/12/2018
1992|2625|142.77|12/12/2018
1993|1939|163.27|07/07/2019
1994|1295|10.84|19/09/2018
1995|774|46.47|18/12/2018
1996|1409|193.21|25/03/2019
1997|216|157.06|29/11/2018
1998|1201|187.26|31/01/2019
1999|541|158.93|18/09/2018
2000|964|24.15|14/06/2018
2001|1953|7.52|12/04/2019
2002|759|106.05|07/07/2019
2003|62|137.83|28/06/2018
2004|1584|175.11|27/09/2019
2005|1660|14.70|05/12/2018
2006|2004|121.82|14/09/2018
2007|1766|64.18|06/08/2018
2008|1469|108.14|20/06/2019
2009|734|48.17|12/12/2018
2010|1923|139.02|07/04/2018
2011|2821|159.28|01/12/2018
2012|1032|136.05|07/04/2018
2013|1341|166.10|11/09/2019
2014|1794|121.37|15/04/2018
2015|42|154.59|02/02/2018
2016|910|177.63|25/03/2019
2017|1287|124.88|14/07/2019
2018|2793|157.17|27/01/2019
2019|47|13.91|22/07/2019
2020|1394|178.76|07/05/2018
2021|286|81.03|12/12/2018
2022|2269|111.48|22/10/2019
2023|2047|95.22|04/11/2018
2024|2996|149.49|13/06/2018
2025|2319|90.81|08/06/2018
2026|1391|111.63|11/11/2018
2027|624|35.50|08/09/2019
2028|2684|184.85|14/12/2017
2029|2153|66.99|14/11/2019
2030|2178|138.35|01/01/2019
2031|1141|138.23|15/10/2018
2032|988|47.81|04/09/2018
2033|561|186.85|09/12/2017
2034|925|168.10|23/08/2018
2035|552|111.37|05/02/2019
2036|10|116.11|10/01/2019
2037|2066|137.89|08/08/2018
2038|2185|177.91|28/12/2018
2039|624|105.70|24/12/2017
2040|1320|34.31|13/11/2018
2041|2591|9.10|24/01/2019
2042|1808|16.29|20/03/2019
2043|93|194.01|19/07/2018
2044|2844|101.75|19/04/2019
2045|680|39.90|16/01/2018
2046|1665|39.18|02/04/2018
2047|1667|170.68|03/10/2019
2048|335|53.33|09/05/2018
2049|2704|106.05|02/11/2018
2050|1593|151.39|02/03/2018
2051|1468|32.88|09/04/2019
2052|1827|113.58|22/05/2018
2053|1948|90.23|06/05/2018
2054|645|46.39|14/06/2018
2055|228|60.54|05/04/2019
2056|80|39.68|19/05/2018
2057|433|124.48|10/11/2018
2058|409|121.25|02/09/2018
2059|1324|39.82|29/08/2019
2060|1200|170.95|07/06/2019
2061|2745|68.57|02/09/2019
2062|193|40.14|31/05/2018
2063|2307|135.62|17/04/2019
2064|1760|127.68|28/05/2019
2065|2242|30.92|05/11/2018
2066|2956|40.18|14/09/2018
2067|51|22.75|18/02/2019
2068|1953|114.08|27/11/2017
2069|256|94.50|12/11/2018
2070|1077|89.89|28/11/2018
2071|225|45.88|19/05/2019
2072|2512|154.34|28/11/2017
2073|1867|38.72|23/08/2018
2074|1721|38.40|20/05/2019
2075|597|57.21|15/06/2019
2076|2855|38.05|01/07/2018
2077|2584|137.71|15/09/2018
2078|2266|68.90|29/01/2018
2079|1489|66.40|13/11/2019
2080|2932|44.49|12/04/2018
2081|1510|83.05|30/07/2018
2082|452|91.03|22/02/2018
2083|2492|55.83|10/10/2018
2084|961|14.03|21/03/2018
2085|457|155.51|12/03/2019
2086|2561|81.80|04/12/2018
2087|1892|199.28|19/03/2019
2088|2701|142.07|04/11/2019
2089|1711|114.81|20/11/2018
2090|1444|46.56|01/06/2018
2091|2951|107.02|02/05/2019
2092|1530|35.01|23/01/2019
2093|2192|176.45|28/02/2018
2094|1244|185.25|30/05/2019
2095|1316|168.81|25/07/2019
2096|2790|8.34|13/11/2019
2097|1341|117.61|31/08/2019
2098|1534|144.69|24/02/2018
2099|593|8.12|12/12/2018
2100|1649|16.04|13/02/2018
2101|217|86.30|11/05/2018
2102|395|75.17|03/09/2019
2103|99|120.39|24/11/2018
2104|2980|26.47|06/12/2017
2105|2096|167.80|10/12/2018
2106|432|3.61|02/10/2018
2107|1008|143.99|09/02/2019
2108|2300|133.86|18/02/2019
2109|2578|4.32|29/04/2019
2110|2356|26.31|25/06/2018
2111|340|173.59|06/11/2018
2112|791|4.89|08/06/2019
2113|2652|21.78|03/07/2018
2114|2232|40.76|26/06/2019
2115|2478|51.29|22/06/2018
2116|1984|81.93|18/10/2018
2117|188|84.07|07/09/2018
2118|3004|163.03|12/12/2018
2119|178|18.44|21/04/2019
2120|2693|135.85|08/02/2018
2121|1943|78.30|13/04/2019
2122|248|19.82|05/05/2019
2123|2989|133.77|25/12/2017
2124|1058|26.10|18/12/2017
2125|486|48.73|23/03/2018
2126|1571|193.11|28/08/2019
2127|2481|122.02|04/06/2019
2128|80|25.46|05/05/2019
2129|1824|105.36|22/01/2018
2130|2445|38.51|15/06/2018
2131|517|18.08|19/04/2019
2132|2340|138.50|04/08/2019
2133|310|62.25|01/02/2019
2134|2530|160.41|15/02/2018
2135|155|80.72|20/04/2018
2136|1630|122.81|26/06/2018
2137|359|111.50|23/08/2019
2138|1489|175.74|04/11/2018
2139|2886|11.13|11/06/2019
2140|426|15.31|12/02/2018
2141|2970|74.12|23/03/2018
2142|70|50.11|22/02/2018
2143|1207|154.92|11/06/2018
2144|1874|60.89|24/03/2018
2145|1066|18.39|02/06/2019
2146|2754|169.91|19/03/2018
2147|954|19.41|18/08/2019
2148|1362|174.37|05/03/2019
2149|1171|198.09|23/01/2018
2150|2428|141.36|06/04/2018
2151|990|65.89|30/01/2019
2152|2722|112.24|16/04/2019
2153|1243|47.20|05/02/2019
2154|2289|26.35|05/07/2018
2155|2718|169.23|27/05/2018
2156|103|176.37|03/07/2019
2157|1137|49.08|13/10/2019
2158|916|104.11|20/04/2018
2159|2000|60.16|17/08/2019
2160|1801|16.32|18/11/2019
2161|2543|138.13|06/12/2018
2162|2486|48.57|05/10/2018
2163|1283|107.57|03/10/2018
2164|2072|133.76|05/12/2018
2165|1868|157.91|07/07/2019
2166|351|80.49|16/11/2019
2167|2036|58.48|06/04/2019
2168|741|29.34|27/03/2019
2169|988|84.81|28/07/2018
2170|2119|8.85|31/08/2018
2171|494|98.48|20/09/2018
2172|1133|43.24|29/06/2018
2173|2300|115.76|23/06/2018
2174|180|121.98|09/07/2018
2175|2847|100.43|19/02/2018
2176|2220|95.76|20/11/2019
2177|560|189.00|20/04/2018
2178|1537|158.06|17/04/2018
2179|497|93.05|28/06/2019
2180|2775|134.35|22/01/2019
2181|1721|172.36|25/01/2018
2182|1334|118.69|20/10/2019
2183|347|103.57|24/09/2018
2184|2258|176.80|05/06/2018
2185|1301|18.85|02/10/2019
2186|1178|136.35|05/01/2019
2187|662|40.41|22/06/2018
2188|1973|22.92|12/11/2018
2189|1139|130.10|04/06/2018
2190|2635|115.98|01/11/2019
2191|923|167.55|16/11/2018
2192|2792|104.23|22/04/2019
2193|1950|41.83|16/12/2017
2194|1611|38.02|21/09/2019
2195|4|119.78|13/01/2019
2196|717|198.53|01/11/2018
2197|102|118.58|30/09/2018
2198|596|182.46|09/11/2019
2199|639|55.31|07/05/2019
2200|721|50.63|14/06/2018
2201|896|69.48|23/06/2018
2202|2613|146.27|19/07/2019
2203|1181|60.32|19/01/2018
2204|526|44.25|11/06/2019
2205|1435|176.44|31/01/2019
2206|2438|2.33|07/06/2018
2207|54|10.60|14/11/2018
2208|634|10.76|12/12/2017
2209|1789|159.61|25/02/2018
2210|2030|50.19|07/11/2018
2211|421|184.70|02/04/2018
2212|2778|63.35|26/10/2019
2213|340|38.98|07/09/2019
2214|732|12.33|20/10/2019
2215|2886|95.48|01/10/2019
2216|1334|182.27|25/03/2018
2217|311|89.65|16/06/2018
2218|1512|76.00|20/05/2019
2219|1018|178.54|20/11/2018
2220|2170|138.50|11/08/2018
2221|2893|91.87|01/11/2019
2222|542|36.84|01/08/2018
2223|2563|192.29|14/05/2018
2224|782|93.47|28/07/2018
2225|2279|56.27|17/11/2019
2226|976|158.88|02/04/2019
2227|1167|189.91|20/11/2017
2228|2021|89.25|23/06/2018
2229|1339|15.87|04/11/2019
2230|1350|99.49|10/08/2019
2231|2447|30.71|07/07/2018
2232|2964|125.14|26/07/2018
2233|2469|125.64|19/06/2019
2234|42|88.25|09/09/2019
2235|1607|158.79|02/03/2019
2236|1064|141.25|12/08/2019
2237|1821|110.62|19/02/2019
2238|2074|190.81|07/01/2019
2239|1318|64.08|17/03/2018
2240|1736|97.55|23/12/2017
2241|83|79.21|29/08/2019
2242|2069|157.89|20/06/2018
2243|174|83.06|24/06/2018
2244|1230|40.77|06/05/2018
2245|148|124.07|19/03/2018
2246|2390|55.93|30/12/2018
2247|869|57.71|20/06/2018
2248|1097|21.74|06/12/2017
2249|372|197.96|05/08/2018
2250|181|42.67|22/11/2017
2251|104|35.88|06/11/2018
2252|625|91.05|13/05/2018
2253|826|116.76|14/12/2017
2254|767|11.60|04/04/2019
2255|2099|175.26|29/07/2019
2256|2958|145.40|15/12/2018
2257|538|23.97|22/07/2019
2258|1654|135.02|11/04/2019
2259|2126|123.60|16/09/2018
2260|647|48.72|18/10/2019
2261|605|96.49|06/12/2017
2262|2251|46.88|17/07/2019
2263|120|88.39|04/03/2019
2264|2369|145.36|28/08/2019
2265|1149|109.79|30/12/2017
2266|447|121.68|24/03/2018
2267|574|29.55|27/04/2018
2268|29|157.69|25/01/2019
2269|1420|183.75|19/06/2019
2270|2528|118.54|20/09/2018
2271|789|174.47|24/01/2019
2272|429|144.41|01/05/2019
2273|2833|47.15|03/06/2018
2274|1041|196.12|26/12/2018
2275|98|183.37|01/07/2019
2276|2779|75.40|18/09/2018
2277|298|181.29|13/01/2018
2278|284|97.53|25/06/2019
2279|968|25.11|20/08/2019
2280|2878|39.65|02/10/2018
2281|988|108.58|29/09/2018
2282|1215|110.98|06/10/2019
2283|1126|107.91|14/06/2019
2284|503|32.54|21/02/2019
2285|2678|36.01|04/04/2018
2286|2662|151.20|21/05/2018
2287|879|142.46|03/01/2019
2288|634|5.41|17/10/2019
2289|2799|35.98|12/04/2019
2290|179|115.38|06/12/2017
2291|1610|42.61|12/11/2019
2292|2762|39.38|02/12/2018
2293|2205|92.90|12/01/2018
2294|2719|136.80|22/03/2018
2295|37|132.32|28/12/2017
2296|346|142.03|08/10/2019
2297|647|21.34|30/08/2018
2298|268|140.69|03/10/2019
2299|2850|195.26|13/02/2018
2300|1346|42.69|30/06/2019
2301|274|150.55|23/07/2019
2302|617|104.12|29/06/2019
2303|770|81.21|11/08/2019
2304|289|135.12|15/11/2019
2305|1705|28.02|20/11/2019
2306|1713|66.59|14/05/2019
2307|191|156.21|08/02/2019
2308|1769|71.78|01/07/2019
2309|2663|31.78|10/02/2018
2310|451|193.02|04/11/2018
2311|1066|69.09|18/12/2018
2312|37|86.76|08/07/2019
2313|386|158.68|26/02/2018
2314|223|15.30|25/06/2019
2315|2267|87.40|09/08/2018
2316|2099|153.42|30/04/2019
2317|1604|51.66|24/04/2018
2318|940|160.15|23/01/2018
2319|1143|25.20|20/11/2018
2320|303|27.00|18/06/2019
2321|452|85.54|23/09/2018
2322|496|38.46|16/06/2019
2323|150|111.55|07/10/2019
2324|968|21.10|11/12/2017
2325|1793|19.96|15/05/2019
2326|427|133.13|15/02/2019
2327|2280|127.14|27/06/2019
2328|982|60.09|04/09/2019
2329|1098|98.93|10/06/2018
2330|2857|48.00|08/05/2019
2331|739|148.06|29/10/2018
2332|347|11.49|23/04/2019
2333|515|148.82|12/01/2019
2334|1541|166.37|16/01/2019
2335|1603|140.06|02/06/2019
2336|263|41.55|12/01/2019
2337|1057|197.67|25/08/2018
2338|1060|105.60|02/09/2019
2339|110|100.32|26/12/2018
2340|465|95.59|16/04/2018
2341|2475|165.25|07/04/2018
2342|2473|8.13|23/06/2018
2343|92|12.83|19/01/2019
2344|2513|25.19|16/10/2019
2345|363|123.98|30/06/2019
2346|2850|130.35|02/05/2018
2347|1843|3.46|23/01/2019
2348|2504|114.76|07/04/2019
2349|979|120.60|27/02/2019
2350|61|165.41|11/08/2018
2351|2878|18.12|15/08/2019
2352|330|31.62|23/11/2018
2353|2550|12.78|23/01/2019
2354|1376|104.88|13/04/2018
2355|2269|154.51|20/08/2019
2356|140|70.84|25/10/2019
2357|2988|33.03|23/04/2019
2358|1715|32.03|07/10/2019
2359|2778|53.43|16/10/2019
2360|2734|16.23|28/10/2019
2361|1406|151.56|21/01/2019
2362|2342|137.01|17/07/2018
2363|1575|167.72|22/05/2019
2364|436|82.26|14/08/2018
2365|2919|155.49|24/11/2017
2366|1706|53.45|14/12/2018
2367|688|141.69|28/07/2019
2368|347|51.78|05/03/2018
2369|680|126.22|29/06/2019
2370|1854|185.83|09/01/2018
2371|51|191.04|06/05/2018
2372|847|80.03|12/07/2018
2373|251|152.24|07/11/2019
2374|1894|170.02|18/04/2018
2375|1733|115.38|30/08/2018
2376|2912|26.84|04/03/2018
2377|1810|13.78|26/02/2018
2378|367|110.47|20/04/2019
2379|1682|133.11|20/11/2019
2380|1921|142.72|28/08/2019
2381|751|121.57|17/04/2019
2382|1388|181.05|09/03/2019
2383|572|105.25|18/12/2017
2384|1530|198.98|31/12/2018
2385|1351|111.67|07/09/2019
2386|469|59.16|30/12/2018
2387|2646|128.43|24/10/2018
2388|2452|124.28|19/05/2018
2389|288|157.20|03/12/2018
2390|2330|166.05|06/02/2019
2391|1704|60.45|27/06/2019
2392|2171|186.85|17/06/2018
2393|483|35.07|22/06/2018
2394|1486|195.78|17/07/2019
2395|1914|72.35|14/01/2019
2396|2021|182.13|27/06/2018
2397|1866|175.70|30/04/2018
2398|2232|70.63|03/07/2018
2399|1759|180.05|26/08/2019
2400|197|123.84|31/03/2019
2401|601|102.60|23/11/2018
2402|2112|124.07|14/06/2018
2403|2991|113.86|12/03/2018
2404|765|155.32|05/06/2018
2405|1757|72.65|19/06/2019
2406|2382|6.80|11/08/2019
2407|2305|151.88|14/03/2019
2408|1035|177.18|26/05/2018
2409|419|50.86|27/09/2018
2410|1833|75.10|31/08/2019
2411|613|47.62|08/12/2018
2412|714|60.21|12/02/2019
2413|5|65.57|28/02/2019
2414|1647|38.54|15/10/2019
2415|1564|125.67|04/08/2019
2416|336|198.56|28/11/2018
2417|357|186.95|25/04/2018
2418|2800|35.71|05/11/2019
2419|552|63.07|15/07/2018
2420|2865|186.60|15/10/2018
2421|814|162.51|11/10/2019
2422|158|193.22|21/01/2019
2423|1008|177.21|26/01/2018
2424|1587|55.81|06/06/2018
2425|2479|199.04|20/01/2019
2426|1528|152.20|03/06/2018
2427|950|192.64|02/05/2019
2428|1438|113.03|14/12/2017
2429|281|34.38|14/03/2018
2430|2333|26.08|19/01/2018
2431|853|23.48|09/03/2018
2432|1894|93.47|10/03/2019
2433|96|41.38|24/04/2019
2434|318|162.30|01/08/2018
2435|650|63.40|14/02/2019
2436|1413|165.47|23/06/2018
2437|2069|123.68|12/03/2019
2438|2673|98.96|01/07/2019
2439|2228|66.80|02/10/2019
2440|1019|44.54|11/04/2019
2441|2066|38.19|25/11/2017
2442|999|81.61|14/02/2018
2443|1274|196.04|26/12/2018
2444|1798|76.38|31/01/2018
2445|1638|2.05|14/07/2018
2446|386|147.04|01/12/2017
2447|2599|32.35|28/05/2018
2448|1033|6.15|11/11/2018
2449|2178|117.68|14/10/2019
2450|270|17.17|20/04/2019
2451|701|78.94|27/10/2018
2452|1116|3.39|19/09/2018
2453|134|176.93|18/01/2019
2454|2457|35.27|31/10/2019
2455|112|97.84|21/11/2018
2456|2743|177.58|21/11/2018
2457|509|123.86|16/02/2019
2458|493|91.68|18/05/2018
2459|28|43.18|14/03/2018
2460|685|164.33|18/03/2019
2461|356|113.40|18/02/2019
2462|2943|32.72|21/02/2019
2463|1459|169.44|28/12/2017
2464|1992|65.32|31/12/2018
2465|1055|97.08|28/09/2018
2466|2424|149.62|07/02/2018
2467|289|2.80|18/11/2018
2468|2552|128.02|09/04/2018
2469|56|173.65|06/11/2019
2470|2844|165.69|04/07/2019
2471|559|185.25|01/09/2019
2472|465|182.48|15/03/2019
2473|1644|121.59|15/04/2019
2474|1634|178.97|11/09/2019
2475|1204|108.24|25/06/2018
2476|1443|76.25|23/06/2019
2477|1692|38.91|23/02/2019
2478|2814|43.30|30/11/2018
2479|1837|55.03|08/11/2019
2480|539|183.71|15/01/2018
2481|2371|102.88|20/11/2019
2482|926|110.81|05/05/2018
2483|967|36.60|16/10/2019
2484|1534|102.71|03/01/2018
2485|1183|86.39|04/01/2019
2486|2030|59.58|19/03/2018
2487|1317|27.06|20/03/2018
2488|1875|124.40|28/02/2018
2489|2737|113.71|27/04/2019
2490|1868|138.23|22/01/2018
2491|2411|103.80|20/04/2018
2492|1562|10.34|21/10/2019
2493|92|33.11|21/01/2018
2494|2067|150.18|16/02/2018
2495|801|144.54|07/10/2019
2496|1774|22.87|13/04/2019
2497|349|195.15|25/10/2018
2498|1573|110.99|28/05/2019
2499|1758|47.63|02/01/2018
2500|1676|126.52|29/06/2019
2501|675|83.81|10/10/2018
2502|2794|160.07|07/07/2019
2503|2248|121.07|29/09/2019
2504|2449|98.86|20/03/2018
2505|248|127.57|16/07/2019
2506|2675|181.96|06/01/2018
2507|360|28.08|19/03/2018
2508|2844|81.04|25/05/2018
2509|2786|52.57|19/01/2018
2510|2116|109.76|16/11/2019
2511|924|181.51|08/07/2018
2512|1640|9.07|25/11/2017
2513|1989|136.42|11/06/2019
2514|2946|11.04|15/03/2018
2515|1090|126.07|30/03/2018
2516|1555|41.30|16/02/2019
2517|1900|28.80|27/07/2019
2518|42|57.94|23/03/2018
2519|1191|103.31|05/01/2018
2520|900|121.69|15/02/2019
2521|2264|80.93|20/02/2018
2522|1788|72.29|26/09/2019
2523|2593|2.82|01/05/2018
2524|1188|48.91|02/08/2018
2525|1148|22.84|07/09/2019
2526|304|86.23|06/04/2018
2527|1540|188.12|17/08/2018
2528|2400|68.09|30/01/2019
2529|2145|64.36|22/11/2017
2530|2126|84.42|12/05/2018
2531|580|114.83|04/03/2018
2532|1676|74.59|03/09/2018
2533|1674|84.75|04/12/2017
2534|2523|169.86|28/04/2018
2535|2912|21.82|04/06/2019
2536|1015|41.88|29/08/2019
2537|213|53.87|17/06/2019
2538|769|96.54|27/06/2019
2539|1668|197.54|29/12/2018
2540|2528|108.22|13/01/2019
2541|1600|143.14|18/12/2018
2542|2922|178.82|09/02/2018
2543|1595|24.34|02/09/2018
2544|1030|66.73|19/07/2019
2545|562|187.63|18/07/2018
2546|136|196.16|09/11/2018
2547|419|100.97|28/07/2018
2548|1126|72.12|21/08/2019
2549|1245|29.09|09/01/2018
2550|834|127.29|20/02/2018
2551|1077|169.88|01/06/2018
2552|2026|25.32|11/02/2019
2553|2671|30.38|30/09/2018
2554|2425|123.02|06/08/2019
2555|1258|191.70|04/06/2018
2556|1440|57.43|12/03/2019
2557|2016|115.14|09/08/2019
2558|2204|61.18|17/08/2019
2559|1787|154.46|11/11/2018
2560|2520|24.69|08/08/2019
2561|2278|159.73|13/02/2019
2562|283|81.62|26/10/2018
2563|2291|5.21|27/10/2019
2564|1528|12.55|09/05/2019
2565|862|45.16|30/12/2017
2566|983|20.55|25/12/2017
2567|1994|37.97|27/05/2019
2568|1520|128.02|29/07/2018
2569|377|139.20|19/04/2019
2570|779|197.32|05/11/2018
2571|173|7.79|03/02/2019
2572|2284|24.68|10/05/2018
2573|511|197.84|29/03/2019
2574|1168|163.01|08/12/2018
